mistura1,mistura2,mistura3,mistura4,mistura5,mistura6,mistura7,mistura8,mistura9
-1.351867341259406,0.619668660654875,-0.005310186322541789,-0.25554777736451206,0.9140117819227727,-0.1903428001526395,-0.055069435189773516,0.6015440934113715,2.5488802414740945
-1.3303933934866246,0.6388085944000502,-0.006658139213904536,-0.27594346712685497,0.8975921241817204,-0.19840966776487462,-0.07120780174279473,0.6088696171578979,2.5459878538259235
-1.328457219252642,0.6567862874631448,-0.015275280431143703,-0.3034837638259938,0.8867905256778446,-0.21274748651800593,-0.06172906604165999,0.6087453342522773,2.56692179690866
-1.3662692777634489,0.6809553270553876,-0.033360119044742585,-0.2788828268096273,0.8864910469531682,-0.18869654768960445,-0.07754565043788504,0.5886647196051508,2.576371078847521
-1.3683141088944544,0.6884512262263467,-0.016492685671787046,-0.2994061236588207,0.8906471853138541,-0.19799295304887418,-0.10061285279801732,0.6034118065997423,2.591274853859077
-1.3610234390101505,0.6736226056658727,-0.007879951752467609,-0.30384452425817443,0.8911125500608305,-0.2046908802574355,-0.08600931404264876,0.6106921959279308,2.571677754131298
-1.3625476086169332,0.690352219520461,-0.025472145541140658,-0.29796420568574605,0.8835828963257017,-0.19284165507720505,-0.10906443360544207,0.6015998152558716,2.569436917873615
-1.3625714412893506,0.6967303141372375,-0.0251615925060937,-0.29481026427343054,0.8805135233179086,-0.18873276110752066,-0.12296044353422339,0.6004764774845739,2.574864105109435
-1.3332342833196051,0.7016234312106424,0.0020685291780515353,-0.3255876472466599,0.8849550890238854,-0.1869373063683004,-0.09812618472710133,0.6080225911998032,2.592805569933982
-1.3469899149025377,0.7052097547738525,-0.004632389686202688,-0.3218666324791246,0.877807299522513,-0.1857659950885294,-0.1029619489871581,0.6088039776874256,2.5737485763880765
-1.361160842509459,0.7097848590294233,-0.016086431608741538,-0.29969859637168783,0.8729651788834357,-0.179551487280265,-0.12248495230470476,0.6176390151463232,2.5647253273097155
-1.3762533665740353,0.72999544822075,-0.025821535565634848,-0.29943641351224815,0.8723884163341855,-0.16872725482096448,-0.1190016280722408,0.6070179320126721,2.5814570735309204
-1.3723793818832157,0.7064884876759177,-0.01868918208817091,-0.3035194939594401,0.8838188514764037,-0.18583324316855296,-0.0922645165618377,0.6208254937245865,2.5768121124242183
-1.39737993369543,0.7133915483398984,-0.0345351626054868,-0.2781554552062428,0.8901200438393301,-0.18523266151276932,-0.11691051884476598,0.6109592902181177,2.6128985346840214
-1.3918994084171956,0.6921652724174542,0.007843947653958272,-0.29267526132296473,0.9153897448081417,-0.1926795010700732,-0.08297135477784132,0.630021271847458,2.603361712958648
-1.4053552281635824,0.6839890762766164,-0.004095690931054797,-0.2885326243377114,0.9276719884276384,-0.20398957900994183,-0.06631429638743162,0.6336210873669175,2.615382215217291
-1.4360467601050955,0.6837629077704613,-0.023720254330748283,-0.2619872228581083,0.921195357596215,-0.20366546248205045,-0.09529448937934842,0.6247116823497953,2.625954989101851
-1.4355957757717974,0.6652236927607688,-0.01848332067434374,-0.26178950898061043,0.9237495658554301,-0.2118958607304016,-0.07926542693378552,0.6291776066221597,2.62930653893868
-1.4132631334864543,0.6453702813461272,-0.01955670231146164,-0.2647861812752419,0.934662550507273,-0.21927308205279603,-0.06262160968312755,0.6238988718361276,2.63153114273951
-1.3960908167100372,0.6504622977672756,-0.01137540300535186,-0.26886251619493895,0.9308452696134035,-0.21003633219353982,-0.06991941817810536,0.6165903129647794,2.6356359976643384
-1.398910766945513,0.6552701193389683,-0.012290263606964082,-0.26005180652192783,0.9234196835154441,-0.20530960253921446,-0.09248043910780325,0.6175733467022922,2.629388825914592
-1.394356956422224,0.6463904180406629,-0.012812368528258313,-0.25497099658686817,0.9262264239746859,-0.20805961979994944,-0.0914324513340918,0.6190495152251432,2.6267548704995223
-1.4005357393585591,0.6484736351625935,0.004613338449594526,-0.2778508192715139,0.9422031402036776,-0.21455721423803678,-0.0710166519945965,0.6249955315882137,2.6752996261933744
-1.4139133263531207,0.6557788969519297,0.02189723460932078,-0.30037694434775236,0.959519099415439,-0.22107736387029667,-0.04436696153212639,0.6379255253228845,2.706735345687375
-1.4168812002269868,0.6859596256064584,0.007211223560217615,-0.29864351239987136,0.940822298328172,-0.21336228602450513,-0.05751073585384438,0.6290583027072092,2.7075144790268415
-1.4813966125083489,0.7986817748114776,-0.006536534809682051,-0.3255043869896981,0.9092180157935528,-0.16023107130273473,-0.07369773586703637,0.5994078177225775,2.746632227589141
-1.6067505154843735,0.9628050152126764,-0.01524531803146786,-0.3651207501447186,0.8615581906777141,-0.08192286988693172,-0.060701074657670946,0.5525656266824507,2.7929263492962213
-1.6217966243559556,1.0262718455185666,-0.005472689978715386,-0.383055781590972,0.8392071354565002,-0.03497457920203878,-0.05077899294397739,0.5298544530744265,2.8034483497453047
-1.6173570303224656,1.020497878192144,-0.0029755816338095345,-0.37615690229520515,0.8443200241738492,-0.02866658484747603,-0.03023454809053064,0.5263270497590935,2.805259553698177
-1.6408926010920846,1.0068438670717357,-0.020861933264846002,-0.3361650859936524,0.8512574649095636,-0.024285869938684163,-0.02999783649746352,0.5059784831969841,2.8115196412021914
-1.5729224066396248,0.9090150780055912,-0.016999188939929546,-0.3194115082361016,0.8842233181996728,-0.08199972668616048,-0.04113529142312344,0.5374121295549111,2.797907987590178
-1.4557479081280635,0.7277452968085046,0.0012495902288921805,-0.2849061800777154,0.9512867833694335,-0.17182973289012884,-0.056905498460934345,0.5999160622335283,2.769951537742237
-1.3901228026291605,0.6433739914386891,0.015427027740375552,-0.27399642293065773,0.9786499037092166,-0.22097159141292608,-0.07057425953541692,0.6274856964538551,2.76384649556579
-1.3718440723724596,0.6236908022209133,0.029059562210516008,-0.28369956313675004,0.9832742713777662,-0.2290166448836557,-0.04475325625924211,0.6380655628893006,2.746825654600707
-1.3877899891878847,0.6505357188612737,0.039634694742199855,-0.29302369153800756,0.9995637288982582,-0.20112974863685593,-0.0491515427284442,0.6308359145057014,2.789758718294415
-1.4135734870682823,0.673003934494156,0.011504654519766707,-0.2938519948642194,0.9857772413197626,-0.2041297593642686,-0.0650037240836741,0.6265974676779418,2.7874839848075226
-1.4103397245116915,0.6878298735977616,0.010579220305472955,-0.3028292750872545,0.9717067881280959,-0.21344145721477323,-0.07123946101695072,0.6350046893123867,2.784666465131021
-1.407626697823094,0.6882590489523696,0.02002461218113358,-0.30919454420935233,0.9662960394080372,-0.21328047319291518,-0.07157991996407495,0.6396855723464266,2.773130508054132
-1.3911056483111592,0.6790258290337725,0.03540467601405675,-0.3296352745786542,0.9724698855101972,-0.21919334872082552,-0.03814187632594026,0.6466829005972048,2.770417990209083
-1.3647971641356411,0.6666604708093022,0.04208606080080393,-0.33075048272813096,0.9756335120451783,-0.21625028405007773,-0.028296998011829184,0.6443011708576275,2.764448558506129
-1.3922968466597612,0.694108504520738,0.021395893133605546,-0.31313811612725734,0.9618967700265927,-0.20235979565470694,-0.07065110350500083,0.6357066741291344,2.7658264404648376
-1.4105946959087736,0.7268499109230588,0.007928760056784974,-0.3043275861964329,0.9525010828528235,-0.18689060491164686,-0.10921741537707227,0.6248546242371623,2.7888952801039193
-1.4039151538443093,0.7182734829971635,0.015996228404538602,-0.3221605690771607,0.9648838330445447,-0.19798395058390908,-0.07151390573408074,0.6382581376572923,2.7971663034921437
-1.3938521990693638,0.7113932300985499,0.02614492899556412,-0.3291017965248945,0.966636037873894,-0.20119081950742693,-0.06214136590657707,0.6423088177053726,2.794670749985752
-1.3938521990693638,0.7113932300985499,0.02614492899556412,-0.3291017965248945,0.966636037873894,-0.20119081950742693,-0.06214136590657707,0.6423088177053726,2.794670749985752
-1.3860217985365684,0.7063132894186892,0.026811594356363964,-0.33212607188487925,0.9681148621865349,-0.20611077542520442,-0.06518151763274352,0.6476240035969041,2.7927297276946828
-1.3892984009964493,0.7025135143619281,0.02562281955718496,-0.32402095579216156,0.9694427833789466,-0.20394082852283693,-0.06109336259876816,0.6437849716407396,2.7920367919376776
-1.3830855857895317,0.7127621418296869,0.028328618152784677,-0.3300330750026923,0.9628339210280601,-0.19415061131377578,-0.06456193988698364,0.6351514423356873,2.7887590149351724
-1.3820593140617952,0.7205877020883974,0.023455443924635697,-0.3451111472638655,0.9436627553639586,-0.20195672764480652,-0.08019213937313299,0.634623893806495,2.765992354781463
-1.374985233608323,0.7275174679269507,0.025633725773953595,-0.35390772654991925,0.9372953249103992,-0.2086109568103409,-0.0870462442371224,0.6323790551977206,2.7609614536330174
-1.38024233839313,0.7339589750443853,0.020964703439468855,-0.3406978674800602,0.937278027819739,-0.19159018488936416,-0.06913103263223853,0.6257427888736143,2.7587319445986567
-1.3906237009358158,0.7332772009901075,0.024188341725318006,-0.3363707003355978,0.9473753277241858,-0.1798738312769728,-0.07171556456827374,0.6281504392455444,2.7670450531919344
-1.4004487572842288,0.7285580417025421,0.020476879237308874,-0.3161019961380481,0.9496571296665625,-0.17004877200319915,-0.05830044473575526,0.617484541454274,2.765587065258111
-1.407893907079878,0.734325120059262,0.025217541319578738,-0.30968183211139855,0.9544734884125342,-0.14637225427937903,-0.06026539892603063,0.6074196305649872,2.7699294610918783
-1.4190315897018868,0.7456530525233981,0.029952796093946053,-0.3111269688930052,0.9567245335507807,-0.13639017391474448,-0.06666388399988872,0.6022672564366113,2.7751526908277793
-1.4091887476516534,0.758084852840345,0.02689531820827593,-0.33840275452343777,0.9355992338701971,-0.16137414607085374,-0.073501201083251,0.604231877894701,2.771675606092347
-1.4073130220059404,0.7643095642118855,0.033104480243412476,-0.34978256231271215,0.935846702370713,-0.16053648111419808,-0.0655304134427523,0.603727863641485,2.7788989642470043
-1.3965464087261081,0.7656784759430223,0.035288169400633035,-0.35071384079050993,0.932044585524879,-0.153496272920547,-0.06795098742315887,0.5965704882717996,2.7729872291964246
-1.3753811770889666,0.750837920415224,0.04743745727627938,-0.36473787720568945,0.9356496450176944,-0.16710827972153097,-0.06685744015458425,0.6089242172653208,2.7686227750847867
-1.3708035216777963,0.7355801194559316,0.04660481012476761,-0.3628110206503999,0.9415257642874154,-0.17396719458522497,-0.05191342531733658,0.6115237254064637,2.7605616411532945
-1.3631664928383416,0.7447979631949855,0.05886716853864396,-0.3794833915777917,0.9540099792175106,-0.17784999081694822,-0.04191729836423938,0.6141659907552024,2.8098552741258236
-1.3648563213349012,0.7262752364425765,0.06260183685548668,-0.3580095612968952,0.9613344619581844,-0.18721124498180958,-0.04319718875212401,0.63133916192171,2.7674698990094684
-1.3844086688758959,0.7191071156933034,0.048558571903852404,-0.3369511601412598,0.9675190305805117,-0.19162466285563534,-0.04501302732563181,0.6320830083974855,2.77255029902737
-1.3463254321361147,0.7075857311926224,0.07161676219204707,-0.36098322725831183,0.9792501116862059,-0.199519907978135,-0.02367539821714303,0.6424907964338809,2.792380930953579
-1.1858473599462507,0.7204797554794148,0.1970217961984703,-0.4924153414262618,1.0361498894682002,-0.19688848820484783,0.08340420183971588,0.6343555602999732,2.995134945753644
-1.0765064622715876,0.6790403284653498,0.2912577114248558,-0.5770968860049607,1.0580909703330226,-0.2173301354447005,0.17299360546763948,0.6569723446555162,3.01499138270804
-0.7771135238754235,0.7309695070673348,0.5341427473540893,-0.8356642538633879,1.159414371972311,-0.21441405405946773,0.34628604961199433,0.6381049494516944,3.45322784036083
-0.5881243692509688,0.7853186826387922,0.6965756621299253,-1.0272053183532341,1.2182048199532776,-0.21311180828086954,0.47022717691498456,0.6339887390621016,3.718864613742858
-0.49528388080579744,0.8433022092937256,0.7788619412993157,-1.1480540579561878,1.235552812823151,-0.21518551540298847,0.5278286470791452,0.6237582143806322,3.8778046772490784
-0.3457815877719479,0.9353093341328346,0.908822862006981,-1.3034199267525477,1.2898059981615098,-0.18986185254991028,0.5746453065913528,0.5998659707681607,4.1978915117329025
-0.38175206334697337,0.909976592454921,0.9069425289740299,-1.2930403617724424,1.2551853461999933,-0.2005436604760568,0.5765518407102483,0.6258157140190519,4.056625070440967
-0.5395247102180584,0.8237972988120745,0.7901500581543038,-1.1618827620945762,1.1604631325951984,-0.21817777416397777,0.5330692837268303,0.65786573291289,3.6227743426751764
-0.641997916416465,0.8373186885204584,0.7163065912796052,-1.107181777454805,1.1300031249532176,-0.21687214849080969,0.49236533599956067,0.662208832608162,3.523590125458917
-0.674671964878836,0.8665383515467145,0.695883572533334,-1.0999516808649794,1.1287809317634843,-0.21125754329164664,0.4697618436233835,0.6565589700787279,3.554228469158737
-0.6526657402149402,0.8740928130049563,0.724835143033549,-1.1261269691722662,1.1357327079573258,-0.19484358244390398,0.4731346911604949,0.6590437447428542,3.5720671704491087
-0.6429549003563263,0.8819177062644046,0.7315658187877582,-1.1445776040091087,1.1357570542730564,-0.19561063010238,0.4792160284077117,0.6647060706959408,3.577970317750874
-0.6302438758685264,0.9103907668098711,0.7317589414927064,-1.16111935137763,1.1354961017353176,-0.17777219608359582,0.48217710475283276,0.6508363973884334,3.6091610670295826
-0.6330747222764126,0.9525980973109449,0.7274543685681278,-1.177477169074472,1.1282694058167637,-0.1558366185419084,0.4728727288034357,0.6321910784508182,3.6404095129606655
-0.6307623733334033,0.9935889051762115,0.7452238871780832,-1.2052967276977864,1.1207970884544736,-0.1363054104702383,0.47538261403301624,0.626295651409436,3.6734826516486323
-0.6609779325124535,0.9560177316133741,0.732764385747287,-1.1845843301442802,1.1077506322106843,-0.1562499954171785,0.48777886198379883,0.6546654705120546,3.5711587490593195
-0.6548887736059212,0.9560118334791621,0.7387796963754558,-1.1806852458212636,1.106851816158568,-0.14403224495278683,0.5015053546436468,0.6393260461517921,3.5710845059153966
-0.7418221737059871,0.9482616800451661,0.647693556866785,-1.0930771625172244,1.0714231517232709,-0.13866512724775362,0.4253045695485986,0.6299246321813056,3.444943010901679
-0.7526571463914282,0.9505724906980701,0.6277874895885184,-1.0886713238095205,1.0571164981721313,-0.14925179150803056,0.378005195260938,0.6452468080656761,3.409000819364696
-0.680197748747275,0.9712788923080944,0.7057721154844838,-1.183437552061491,1.0870474955710974,-0.1585136853111469,0.4393357069367017,0.6560994373894843,3.5310202881342896
-0.5747946908509701,1.0679222256637146,0.7949633195718137,-1.3153404824170356,1.1318452093573912,-0.12965267079272608,0.4800982014311031,0.6128985158590557,3.814146441597658
-0.606091230383882,1.120627516668644,0.7833431668253077,-1.3294433776990322,1.1267168605004996,-0.11855547762419627,0.44562525122130886,0.5892849231892098,3.876394464485421
-0.7619874772882892,1.0740502619861694,0.6563137180905445,-1.17246209968693,1.043858950845668,-0.11070187616667158,0.33969734545097624,0.5880285115787469,3.581955003443852
-0.9653818576768474,0.9766356912840359,0.4560769410616326,-0.9407183904599543,0.9540107307869523,-0.11063659226689336,0.24672922677745068,0.6008789129746638,3.1548601978514808
-0.8072403003588655,0.9442393016501659,0.5470571157407127,-1.018060436941964,1.0174051219999893,-0.1394676639244112,0.31434714598937713,0.6187796603270592,3.31968872517105
-0.6670239216786884,0.9625806084198282,0.6387401368144299,-1.1053214423472786,1.0806310003389703,-0.14018166562567194,0.37422320218054916,0.5950733561452067,3.582160408851348
-0.69343912741695,0.95154324760342,0.624081886163302,-1.0658530599867226,1.0616512181867725,-0.1191351563776119,0.3790953935204029,0.5678676953488447,3.5143628169178815
-0.5412444851773901,1.0434597323453494,0.7863108647689743,-1.2439034921789711,1.1289114991374414,-0.0894862119587379,0.48883581369057594,0.5253691247032124,3.8711425846294163
-0.49233972843331164,1.0635703198426683,0.8465745836465404,-1.2995705622744749,1.1610086409776463,-0.08694326811383032,0.5376577969025294,0.5156010113963607,4.005470174454614
-0.6687411193500753,1.0421054715377633,0.6710348576956646,-1.0950044659188294,1.107732661268794,-0.05512059512359113,0.43207254531579187,0.4828539553823221,3.7883813646468805
-1.0052012565381412,0.9233198974037213,0.38349187501406345,-0.7713891427309197,0.9708303903047326,-0.07797341259993745,0.2671733475409345,0.5343161080123403,3.1077108542622818
-0.9098474432314707,0.904860544371721,0.4456550103909824,-0.8363592048472219,0.9935216209447737,-0.0902423138913825,0.33733476940526974,0.5375284189143111,3.1750152403042926
-0.6947802445104623,0.9171146270627921,0.6168530294824457,-1.0096056544598115,1.0549803911846358,-0.10652521509747429,0.4663394033904196,0.5405053166284922,3.426706896175663
-0.5801748005115216,0.9540871210131572,0.6996681046215496,-1.094758824334853,1.0947915068532346,-0.08903698775599622,0.503552108185299,0.5184055878382735,3.6209008366705855
-0.6110812577001518,0.9784447787520771,0.6623197549104196,-1.0741031893279898,1.0710168641632296,-0.07236755342490839,0.46400538932887586,0.5122311341219619,3.5739434639716072
-0.7067624036474219,1.008432909088166,0.5924732333440342,-1.0177304566427237,1.0323292585199615,-0.06131169945295504,0.3940838808357862,0.5171420580792755,3.462664918093647
-0.895270014499179,1.023515528802184,0.4292321476640161,-0.8674105360341232,0.9650543244350767,-0.046285002403072976,0.2743783142174132,0.5192471652824001,3.2000026305081875
-0.9862380389455865,1.028621600200015,0.35948084924663415,-0.8187584804215599,0.9210685871339092,-0.040128006810799775,0.23593835730843035,0.5183618537202397,3.0739824328797414
-0.9880364066270403,1.0508769144547747,0.3610041693353412,-0.8311660320078061,0.8846409381535476,-0.03735398672180003,0.22016510550853854,0.513413131963395,3.022758190457662
-0.8971813876993672,1.0291890638229746,0.44048255938026015,-0.8833522589102148,0.9153040031529519,-0.03414131893539589,0.300687766111582,0.5038555131773658,3.1007280433325897
-0.7997294463134603,0.996147372036062,0.5124728604938505,-0.9242376682246154,0.9601810980530863,-0.037552866875808784,0.3845395911144887,0.5027540174234142,3.19950193494154
-0.7299203227607686,0.9754565202875105,0.5418221590551648,-0.9604558039480292,0.9673148178020698,-0.0549162070230866,0.4277029418038168,0.5050539460392619,3.2352220342907834
-1.0734567371328105,0.6757721540561329,0.1558310880130794,-0.41937915237260287,0.866264656456053,-0.1349579985132068,0.08019962768151478,0.4593470425336386,2.631386016129997
-1.1011802243364914,0.6432173309569419,0.12620533479562465,-0.37085629031480366,0.8514445702972169,-0.14266396191497643,0.05324849153206058,0.4702062662716126,2.5447814928670103
-1.055029223128811,0.6227888118326323,0.17125493632517333,-0.39536619149119767,0.8862876091981443,-0.1554174921189299,0.10596123005942251,0.48512348438412567,2.623246640016421
-0.9778776015557834,0.630942654004572,0.23223155230901335,-0.4657230026062769,0.9170236934994366,-0.15607847699035252,0.16990936792862865,0.4872110386212453,2.7244801607735645
-0.9922259492871541,0.6686175362834285,0.25205399221249,-0.48920468119921423,0.9424345432167135,-0.1267650063647099,0.187127732371281,0.4837166542803606,2.8001539922513716
-1.1131335486128198,0.6956688249078768,0.14255576221690966,-0.4151312100506055,0.8751724580426277,-0.10628210942923186,0.09363041864112126,0.47803427206629806,2.653611236433306
-1.2430933464822458,0.744034681520516,0.05191340901467837,-0.33806813810820774,0.838714685289482,-0.08130952346498034,0.0321196955201778,0.47400974858782485,2.5576086279683783
-1.2777638451374156,0.8094912725770129,0.055269607430808644,-0.3451368725594307,0.83865269679049,-0.04694831556574488,0.021748768695203795,0.4696663881023057,2.594996173512339
-1.3126756452406474,0.8354674263546784,0.04928523609703787,-0.3597855427267374,0.8272608331080513,-0.05005234265710852,0.010950774261656733,0.47616450744496996,2.5898249029480445
-1.3226351978239745,0.8194495181941341,0.034015955501693486,-0.3350603784554605,0.831672801111983,-0.05820265108888502,-0.00037155506709275846,0.4866572323117153,2.57927676899302
-1.3439157944882543,0.8099331026201984,0.01014345893022137,-0.3156872836587401,0.834969232988628,-0.06999015289905633,-0.013457225766283823,0.49573431127973083,2.5685030871288568
-1.3571061809718856,0.8254414489529384,0.011963433622993156,-0.32528492712310075,0.8242687753689879,-0.06992269069454506,-0.03165574225398193,0.49554888595912683,2.5641819046361443
-1.3584823027463757,0.8083879970254251,0.005552231908603299,-0.3154608415145086,0.8231084985581635,-0.07973661673850686,-0.039634391705906546,0.5022704838996316,2.5399291222199705
-1.3590222263892762,0.7571804237177424,0.002619082948314787,-0.2918563972544849,0.8423304553596546,-0.08819300845055401,-0.06015773467102198,0.5132613224118684,2.5430188619897223
-1.337440899292922,0.7418340327279276,0.01013181754737633,-0.2945551337294363,0.8526590177700901,-0.09759951787687661,-0.059512819292731,0.5169439719226828,2.5595140179816123
-1.3616745298532742,0.7135106679881767,-0.011055724309684292,-0.24836702235099078,0.8576438028423987,-0.10886324338268406,-0.08026584363932587,0.5185958809434585,2.54445507534993
-1.3617094716642957,0.697977079963723,-0.027232383141775698,-0.22554113550455906,0.8656138235211832,-0.11261190962193271,-0.08684818455898889,0.5158951806854859,2.5461337188570923
-1.3695881260613822,0.6722698103924768,-0.026885938837885284,-0.22416458759273605,0.8871096049026561,-0.13615908597130968,-0.0784938396481625,0.5397636038965435,2.5486032760460544
-1.37436310112774,0.6731901875968408,-0.021980292653083624,-0.21479514693050764,0.8853055215992301,-0.1286319934874446,-0.10651552016780091,0.5435008329574551,2.559488861082877
-1.3753166646821857,0.667729049631083,-0.025818685688416134,-0.2307133921528822,0.9036702660762389,-0.14464220631840113,-0.07626283039624,0.5498054631939033,2.5884660608236794
-1.3574233093744448,0.6557688560526086,-0.015003319736590883,-0.2406788949606009,0.906901295218229,-0.15276903115969662,-0.06993044229490278,0.5591713291335152,2.5840294850262184
-1.363631398450882,0.6522003655909347,-0.017854265456832743,-0.2387133582353268,0.9118082060258788,-0.15924401331143664,-0.06531117920790006,0.5686560273408225,2.587928076099906
-1.3670122443489225,0.6459553165119862,-0.01427903256761406,-0.244931159992858,0.9089982198553622,-0.1746160230566163,-0.0805288321477569,0.5878251804203538,2.5758455507287628
-1.34694387462004,0.6608400784424888,-0.01046144206420704,-0.26455502056184743,0.8958558932588531,-0.18299053035779936,-0.08575897289328621,0.5899565182302124,2.578862776673071
-1.3475624540852407,0.6695776920767572,-0.018997970217346307,-0.28067984953785396,0.8809944858667905,-0.19339115949601296,-0.0934205188529521,0.6020921450607206,2.558602375054335
-1.3526205697273945,0.6826060004184783,-0.018128668906439962,-0.28015840102624934,0.8808025016365225,-0.18498014529319204,-0.09561136605465048,0.5935472498890809,2.5776449435667916
-1.3684568717367764,0.6912549322472373,-0.013017767728812937,-0.2903875611982146,0.8915859070615944,-0.1881412907665381,-0.09616310697994807,0.5964337426754894,2.6005263890246617
-1.3537459064254769,0.6985477583820244,0.004876061569055321,-0.31121142328360285,0.8948724204738325,-0.18701943644835703,-0.08405077843981047,0.5967506991902456,2.622355739894315
-1.3278133573883328,0.7072656553707088,0.008449979071118083,-0.3206821282075461,0.893238810441591,-0.17752766478820795,-0.09139312816886502,0.5948572921718606,2.6302121988683433
-1.3322529514218229,0.7130396226971314,0.005952870726212176,-0.3275810075033128,0.888125921724242,-0.18383565914277064,-0.11193757302231178,0.5983846954871935,2.628400994915471
-1.321481624461885,0.7210886569960369,0.007991408241705553,-0.332558837668694,0.8826218583809817,-0.1734802076464735,-0.1132074456698337,0.5920784744322792,2.623110071303069
-1.3332581159920223,0.7080015258274189,0.002379082213098492,-0.3224337058343444,0.8818857160160922,-0.182828412398616,-0.11202219465588271,0.6068992534285055,2.5982327571698023
-1.3357735282604726,0.7077269647011488,-0.003919645233914717,-0.3172479564288718,0.892188211495765,-0.18726783690660911,-0.11193970713632706,0.61155188510011,2.6236838952957866
-1.3466829043826267,0.7091617589909027,-0.002628416448160944,-0.30729811549046804,0.896929050089339,-0.18445638281792423,-0.10506938733785116,0.6117311965455426,2.6388471655119514
-1.3366008430657446,0.6892232744694277,0.0073548782324597585,-0.31334670186526054,0.9034525794697186,-0.19508738076844753,-0.08295152338035329,0.6160540454626656,2.630303610698557
-1.3798822906316577,0.7088943879459157,-0.015125620904590156,-0.2965429513794865,0.9011666683823976,-0.19135912123919646,-0.09843456643538373,0.6074675520070368,2.645160619029881
-1.3873386067533924,0.6890580637222703,0.0006698239339743877,-0.2948214111108959,0.9172182323290451,-0.19449960466605845,-0.09002292148309966,0.623310629260407,2.64918414148319
-1.400671792097602,0.712059442234046,-0.003949434393119702,-0.29539887528933245,0.9328345128051658,-0.19222188753537311,-0.0823610575843197,0.6208534337481474,2.6737718101274317
